"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"253","RT @TheVoxWolf: This covid is really quite clever. There was no sign of a spike after #COP26 when 30,000 randoms from far flung corners of…",FALSE,0,NA,2021-11-17 15:13:26,FALSE,NA,"1460989462981267457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faystarot",31,TRUE,FALSE,NA,NA
"254","#Jesuits #DrFauci #Terrorism #Nazi #Covid_19 #COVID19 #coronavirus #Corona #vaccine #VaccineMandates… https://t.co/ZdToowbJRH",FALSE,0,NA,2021-11-17 15:13:26,TRUE,NA,"1460989461630754817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TimeIsFinishing",0,FALSE,FALSE,NA,NA
"255","RT @cosysilkk: imagine if covid didn't happen wtf life would be like😭😭😭",FALSE,0,NA,2021-11-17 15:13:26,FALSE,NA,"1460989460926107652",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherishChair",7538,TRUE,FALSE,NA,NA
"256","RT @mlchealth: Cv19: 12 deaths.  1,848 new cases. 427 covid inpatients; 33 in ICU (12 ICU beds available. ) Hospitals at 104 % occupancy. A…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989460649332749",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","426785",9,TRUE,FALSE,NA,NA
"257","RT @AnnelieseDodds: Today a Government minister confessed she couldn't find minutes of official meetings that led to Owen Paterson's Randox…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989460523458571",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","folduplife",2,TRUE,FALSE,NA,NA
"258","@MattZeitlin well this country generally treats war deaths as a regrettable but acceptable price for preserving the… https://t.co/Ac8U0ngFmy",FALSE,0,"MattZeitlin",2021-11-17 15:13:25,TRUE,"1460988405458874373","1460989460406018051","12263542","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WillOremus",0,FALSE,FALSE,NA,NA
"259","RT @VenkateshBung: Street vendors, Itinerant traders, small traders, faced huge due to COVID-19, due to which they faced financial problems…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989460301037571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PirShabir9",7,TRUE,FALSE,NA,NA
"260","RT @levfacher: New: Across the country, Republican lawmakers are railing against Covid-19 vaccine mandates — but also floating (and passing…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989460242382853",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EstebanDeUltimo",2,TRUE,FALSE,NA,NA
"261","RT @Biffboff2: Friend’s brother taken by ambulance - blue light - to hospital with a heart attack.

One doctor only (awake?) asked if he ha…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989459936256011",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rhiannon_arian",541,TRUE,FALSE,NA,NA
"262","RT @ClayTravis: Michigan, Minnesota &amp; New Mexico which all have varying degrees of mask mandates &amp; Democratic governors, have nearly 7x the…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989459336511494",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrazyHorseDunn",743,TRUE,FALSE,NA,NA
"263","RT @tnosugar: @WSJ Nothing to do with lockdowns (that solved nothing) and the hysterical shift of the media narrative and attention to Covi…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989459118399490",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","deltacrook",1,TRUE,FALSE,NA,NA
"264","RT @Craig97640805: Anyone peddling the nonsense that hospitals are full of people suffering from covid is spreading outright falsehoods.
Th…",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989459093205001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brian7ins",1,TRUE,FALSE,NA,NA
"265","RT @LiberalWombat: 🎉🎉🎉 

Both kids have their first covid vaccine 💉💉

🎉🎉🎉

Thanks, @POTUS 

#BidenDelivers",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989458992537609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mojo70351087",2,TRUE,FALSE,NA,NA
"266","RT @CPHO_Canada: Today’s #COVID19 #Epidemiology in Canada Daily Update: https://t.co/2586g1O35R https://t.co/qg1L3pweBl",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989458904334336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suedickie1",14,TRUE,FALSE,NA,NA
"267","RT @Brum6666: It’s funny how those of us unvaccinated seem to be avoiding Covid &amp; heart attacks 🤷🏼‍♂️",FALSE,0,NA,2021-11-17 15:13:25,FALSE,NA,"1460989458736631816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Barry85750328",148,TRUE,FALSE,NA,NA
"268","RED ALERT: THE ENTIRE MISSISSIPPI HOSPITAL SYSTEM IS ON THE VERGE OF COLLAPSE IN 7 DAYS UNLESS…
All adult &amp; pediatr… https://t.co/p1HfTrRfhZ",FALSE,0,NA,2021-11-17 15:13:24,TRUE,NA,"1460989455976878083",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TomthunkitsMind",0,FALSE,FALSE,NA,NA
"269","RT @danielkotzin: In the 1930’s, Austria was the first country to surrender to the forces of darkness, followed shortly by Czechoslovakia.…",FALSE,0,NA,2021-11-17 15:13:24,FALSE,NA,"1460989455951663109",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChickMsu",7,TRUE,FALSE,NA,NA
"270","RT @Jen4Scot: Sturgeon is saying that Covid was kept under control at COP26 by using negative lateral flow tests.
This is strange to me, as…",FALSE,0,NA,2021-11-17 15:13:24,FALSE,NA,"1460989454257168390",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmarossxx__",129,TRUE,FALSE,NA,NA
"271","RT @jordanbpeterson: Highly placed individuals within Can. provincial gov't have told me straight out that COVID policy is/was driven not b…",FALSE,0,NA,2021-11-17 15:13:24,FALSE,NA,"1460989453711941639",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jer0319",377,TRUE,FALSE,NA,NA
"272","RT @Sanginamby: VirDasInsultsIndia is channeling the same spirit that RW displayed when the banks of the Ganga decided to out Yogi’s disast…",FALSE,0,NA,2021-11-17 15:13:24,FALSE,NA,"1460989452638056451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandeepSharan_",29,TRUE,FALSE,NA,NA
"273","@AConcernedPare2 Kids are not getting sick from Covid. Our family included. What will make them sick is the vaccine… https://t.co/SRjnV01FjB",FALSE,0,"AConcernedPare2",2021-11-17 15:13:23,TRUE,"1460944017655480325","1460989452256309253","1397172949040476169","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canyonmeadowz",0,FALSE,FALSE,NA,NA
"274","RT @ANI: Whenever vaccination happened there were religious apprehensions in Muslims, which delayed it slightly. Hoping that they (Muslims)…",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989452168224769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rambo11451",273,TRUE,FALSE,NA,NA
"275","@ughdilfs Finally after covid legends are coming to rule and show the world who's the king💜 https://t.co/3zWtONYm8U",FALSE,0,"ughdilfs",2021-11-17 15:13:23,FALSE,"1460988731192606722","1460989451866304513","951514269832507392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purplesoo27",0,FALSE,FALSE,NA,NA
"276","RT @ncdalliance: .@ViatrisInc's Dr Lobna Salem with our CEO @katiedain1 and CEO of @TBAlliance Mel Spigelman will lead a LIVE LinkedIn disc…",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989451648258052",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mbalphonse1",3,TRUE,FALSE,NA,NA
"277","RT @hollyshansen: ""Of the city’s 3,646 COVID-19 deaths as of November 1, 2021, 51.9 percent had diabetes and 23 percent were obese. Hyperte…",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989451417661441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KonniBurton",1,TRUE,FALSE,NA,NA
"278","RT @cosysilkk: imagine if covid didn't happen wtf life would be like😭😭😭",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989449760755721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bethammy",7538,TRUE,FALSE,NA,NA
"279","RT @CMcKNichols: US Deaths in Wars &amp; Pandemics
COVID Pandemic: 761,980
US Civil War: 750,000 
1918 Flu Pandemic: 675,000
WWII: 405,399
WWI:…",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989449395847168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GPunchatz",2651,TRUE,FALSE,NA,NA
"280","Covid better not derail shit then https://t.co/bk7fckmJD4",FALSE,0,NA,2021-11-17 15:13:23,FALSE,NA,"1460989449332998147",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toutIunivers",0,FALSE,FALSE,NA,NA
"281","@JoRichardsKent @MetroUK exactly! blame Europe for everything! jees. washes his hands of covid restrictions here an… https://t.co/MadhBXcRaR",FALSE,0,"JoRichardsKent",2021-11-17 15:13:23,TRUE,"1460886436132106244","1460989448682889219","419927046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bb_icia",0,FALSE,FALSE,NA,NA
"282","RT @thedailybeast: John Bizon, a Republican state senator of Michigan and a doctor, has been charged with misdemeanor assault after alleged…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989447403716608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barntiques859",120,TRUE,FALSE,NA,NA
"283","RT @Biffboff2: Friend’s brother taken by ambulance - blue light - to hospital with a heart attack.

One doctor only (awake?) asked if he ha…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989447315460099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeanaHernande13",541,TRUE,FALSE,NA,NA
"284","@NICentenary2021 @Nathansou21 I had covid bad, I am vaccinated I passed it on and made a lot of people very ill wit… https://t.co/zyqJ4pJldj",FALSE,0,"NICentenary2021",2021-11-17 15:13:22,TRUE,"1460670565392568320","1460989446929715206","1215993361594814464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyArm1996",0,FALSE,FALSE,NA,NA
"285","RT @Parsifaler: 1) COVID-19, ACE2 DEPLETION AND RAMPANT ANG II OVEREXPRESSION: A DISEASE OF LOCAL AND SYSTEMIC RAS
The great puzzle of COVI…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989446782742533",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jake10810226",16,TRUE,FALSE,NA,NA
"286","So overseas Pakistani recently you just notice your condition in the COVID,SO what's your decision for the next ele… https://t.co/h1w3NZYFMu",FALSE,0,NA,2021-11-17 15:13:22,TRUE,NA,"1460989446195712002",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KhadimKhanRizv8",0,FALSE,FALSE,NA,NA
"287","RT @Transport_Links: How has Covid-19 affected women’s mobility in low income countries? 

What effects did it have on people with disabili…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989446103322624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Abaezgrace",1,TRUE,FALSE,NA,NA
"288","RT @LeeHurstComic: There is no longer any point arguing about covid. All the information is available contradicting the MSM and govt. They…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989445851783169",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CTSIan",644,TRUE,FALSE,NA,NA
"289","RT @RepThomasMassie: In this facility, in the span of less than two months, 8 died. 87 of 89 infected were fully vaccinated. How can anyone…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989445285584901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bobbyyyy97",667,TRUE,FALSE,NA,NA
"290","RT @103blinddog: Quelle surprise 

More people died in the key clinical trial for Pfizer's Covid vaccine than the company publicly reported…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989445239418888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ruralroots780",2,TRUE,FALSE,NA,NA
"291","RT @RWMaloneMD: Think the government intends for these mandates, frequent boosters and EUA vaccines to children to end anytime soon?
""The U…",FALSE,0,NA,2021-11-17 15:13:22,FALSE,NA,"1460989444899627012",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PFerreira71",1510,TRUE,FALSE,NA,NA
"292","definitely would be pregnant.. and that’s a fact 😭😭😭😭 oof covid saved me 😭😭 https://t.co/PKCeZp4oRE",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989443918209025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsiyanna",0,FALSE,FALSE,NA,NA
"293","@MaryB19447428 There is no way to eradicate COVID. Please stop",FALSE,0,"MaryB19447428",2021-11-17 15:13:21,FALSE,"1460957020258025486","1460989442852675586","927555870057271296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NextLAMayor",0,FALSE,FALSE,NA,NA
"294","The $10 million Farmworker Safety Housing Grant Program will fund the rehabilitation and replacement of existing su… https://t.co/CvWWxnxG02",FALSE,0,NA,2021-11-17 15:13:21,TRUE,NA,"1460989442580168710",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYSHCR",0,FALSE,FALSE,NA,NA
"295","RT @sleepisocialist: Just saw a TikTok from a young girl who developed parosmia from COVID - now every single thing she eats or drinks tast…",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989441875615744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AdriiLovee",13330,TRUE,FALSE,NA,NA
"296","How many are COVID-19 related? Yes, this is a serious question. https://t.co/VYrzze9NTM",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989441456095247",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","karndogs",0,FALSE,FALSE,NA,NA
"297","RT @DMinghella: Sixteen thousand, seven hundred and seventy people lost to Covid since 'freedom day' in Johnson's couldn't--give-a-f*ck Bri…",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989441053544457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexiprice17",240,TRUE,FALSE,NA,NA
"298","RT @Irdeto: We’ve made the decision to withdraw from IBC 2021. This decision was reached due to record levels of COVID-19 infections, recen…",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989440764096514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","24Lockett",1,TRUE,FALSE,NA,NA
"299","@timesofindia The authorities won't harass these people as they have paid big time for tickets to  these matches. B… https://t.co/091iTt0bIT",FALSE,0,"timesofindia",2021-11-17 15:13:21,TRUE,"1460978532952285187","1460989440751374338","134758540","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CommonSenSchool",0,FALSE,FALSE,NA,NA
"300","RT @USAIDVietnam: The U.S. donated another 1 million #Moderna #COVID-19 vaccines to Vietnam this week, bringing the total donated by the U.…",FALSE,0,NA,2021-11-17 15:13:21,FALSE,NA,"1460989440206286864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EgyptSionis",5,TRUE,FALSE,NA,NA
"301","RT @CTVNews: Ontario will start immunizing children against COVID-19 this month: Moore https://t.co/wrWqu6gAvm",FALSE,0,NA,2021-11-17 15:13:20,FALSE,NA,"1460989437916160005",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrendanCTV",19,TRUE,FALSE,NA,NA
"302","""The fatalities have wide repercussions, since most of them occur among people aged 25 to 55, in the prime of life.… https://t.co/SygGbBRWSH",FALSE,0,NA,2021-11-17 15:13:20,TRUE,NA,"1460989437731647495",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlanchardKate",0,FALSE,FALSE,NA,NA
"303","RT @AP: For the first time, 100,000 Americans died of drug overdoses in one year, U.S. health officials say. One reason cited is the growin…",FALSE,0,NA,2021-11-17 15:13:20,FALSE,NA,"1460989437232492554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealNewArrival",54,TRUE,FALSE,NA,NA
"304","RT @robbysoave: Scott Alexander has cracked the ivermectin riddle. The drug does appear to help a little bit—in areas where intestinal worm…",FALSE,0,NA,2021-11-17 15:13:20,FALSE,NA,"1460989436049694729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilith_payne",93,TRUE,FALSE,NA,NA
"305","@archaeologyart So where's the end of COVID-19? I am deadly want to go to travel in Istanbul!",FALSE,0,"archaeologyart",2021-11-17 15:13:19,FALSE,"1460812460592709639","1460989435638476802","765618069062422528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeungRosey",0,FALSE,FALSE,NA,NA
"306","Building back better means not returning to the broken #earlylearning system we had before COVID. America’s recover… https://t.co/f33SFeBtmz",FALSE,0,NA,2021-11-17 15:13:19,TRUE,NA,"1460989435609235459",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PennAEYC",0,FALSE,FALSE,NA,NA
"307","Someone will die from an eating disorder every 52 minutes in the U.S. Sad to see so many struggling, but it's posit… https://t.co/v9K5yJ7xST",FALSE,1,NA,2021-11-17 15:13:19,TRUE,NA,"1460989435584073735",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChuckCarrollWLC",0,FALSE,FALSE,NA,NA
"308","@chicagocatholic But we have no problem sending our kids off for experimental shots? Shots that are completely unne… https://t.co/nVdL3B0z2t",FALSE,0,"chicagocatholic",2021-11-17 15:13:19,TRUE,"1458926112193626112","1460989435424776193","96155032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","US_Jeanne",0,FALSE,FALSE,NA,NA
"309","RT @PippaCrerar: Health Minister Gillian Keegan claims the government has been ""unable to locate"" formal minutes of the KEY meeting between…",FALSE,0,NA,2021-11-17 15:13:19,FALSE,NA,"1460989435374456849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrishMa88348067",546,TRUE,FALSE,NA,NA
"310","RT @ashishkjha: All the evidence says that when vaccinated people gather outdoors, 

There's not much COVID spread

One of the reasons I to…",FALSE,0,NA,2021-11-17 15:13:19,FALSE,NA,"1460989434153906180",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RationalLeft",62,TRUE,FALSE,NA,NA
"311","If I have to sniff the only smell that I can notice is ,these strings has something to do with how Kenya dealt with… https://t.co/9TIN92da6m",FALSE,1,NA,2021-11-17 15:13:19,TRUE,NA,"1460989433461846025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuhemsiM",0,FALSE,FALSE,NA,NA
"312","RT @WFSBnews: The definition of 'fully vaccinated' is changing to three Covid-19 doses https://t.co/FDXNvWmZS0 https://t.co/lxhlfn6BOC",FALSE,0,NA,2021-11-17 15:13:18,FALSE,NA,"1460989431339495426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HyperInertia",7,TRUE,FALSE,NA,NA
"313","@MichaelKellyIC I was told today by a consultant, St Vincents university hospital has about 20 covid patients. Obvi… https://t.co/60Y1WpZjQ3",FALSE,0,"MichaelKellyIC",2021-11-17 15:13:18,TRUE,"1460651504357019648","1460989431071100929","124604416","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmcgcw",0,FALSE,FALSE,NA,NA
"314","RT @PaulaCo51119295: Trust the science because big companies with big liability shields would never lie to us to protect their big profits.…",FALSE,0,NA,2021-11-17 15:13:18,FALSE,NA,"1460989430148354049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WAnon1962",71,TRUE,FALSE,NA,NA
"315","RT @Azpapip: Rakyat Malaysia yang dikasihi,
 Please be aware that we are expecting next COVID-19 wave in December 2021.There will be surge…",FALSE,0,NA,2021-11-17 15:13:18,FALSE,NA,"1460989428936048640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JojoAriff_0",22451,TRUE,FALSE,NA,NA
"316","RT @cosysilkk: imagine if covid didn't happen wtf life would be like😭😭😭",FALSE,0,NA,2021-11-17 15:13:18,FALSE,NA,"1460989428164345862",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsskeeyyy",7538,TRUE,FALSE,NA,NA
"317","@SrFe3C Oh man the amount of people that get their healthcare information from CNN entertainment writers paid for b… https://t.co/6BvBeldR9i",FALSE,0,"SrFe3C",2021-11-17 15:13:17,TRUE,"1460450109968240643","1460989427212292108","202900984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rt564334",0,FALSE,FALSE,NA,NA
"318","📢This Friday 11/19 @ 11am | @JNU_official_50's Harish Naraindas &amp; @Prof_PSingh on ""Vaccinating India Against Covid:… https://t.co/u3qwoZda9m",FALSE,0,NA,2021-11-17 15:13:17,TRUE,NA,"1460989427128287232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MittalInstitute",0,FALSE,FALSE,NA,NA
"319","RT @rm_werner: New: Large ⬆️ in hospitalizations for eating disorders during #COVID19. We found &gt;2x ⬆️ using large national claims data

Tr…",FALSE,0,NA,2021-11-17 15:13:17,FALSE,NA,"1460989426918727688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nsheils",2,TRUE,FALSE,NA,NA
